id,lang,url,title,content
898,it,https://it.wikipedia.org/wiki?curid=898,Campidano,"Il Campidano (pron. Campidàno, in sardo Campidànu) è la più vasta pianura della Sardegna, situata nella porzione sud-occ"
908,it,https://it.wikipedia.org/wiki?curid=908,Classe (tassonomia),"Nelle scienze naturali, ai fini della tassonomia, la classe è uno dei livelli di classificazione scientifica degli organ"
913,it,https://it.wikipedia.org/wiki?curid=913,Campo di sterminio,Un campo di sterminio (in tedesco: Vernichtungslager) è un campo il cui scopo unico o principale è quello di uccidere i 
914,it,https://it.wikipedia.org/wiki?curid=914,Conferenza di Jalta,"La conferenza di Jalta fu un vertice tenutosi dal 4 all'11 febbraio 1945 presso Livadija (3 km a ovest di Jalta), in Cri"
915,it,https://it.wikipedia.org/wiki?curid=915,Confucio,"Fu il promotore di un pensiero originale, inedito nel panorama culturale cinese del VI-V secolo a.C.: il suo insegnament"
917,it,https://it.wikipedia.org/wiki?curid=917,Cabala (esoterismo),"La Cabala esoterica, o Cabala ermetica, (cabala: letteralmente tradizione, ricevimento o rendiconto), nella tradizione c"
926,it,https://it.wikipedia.org/wiki?curid=926,Copyright,Il copyright (termine di lingua inglese che letteralmente significa diritto di copia) è un termine che identifica il dir
934,it,https://it.wikipedia.org/wiki?curid=934,Charles Krauthammer,Krauthammer nacque il 13 marzo del 1950 a New York City. Suo padre era un ebreo di origine ucraina e sua madre un'ebrea 
935,it,https://it.wikipedia.org/wiki?curid=935,Cronologia dell'integrazione europea,In ordine cronologico i diversi eventi che hanno caratterizzato la nascita e la crescita di quella che oggi viene chiama
938,it,https://it.wikipedia.org/wiki?curid=938,Chaim Potok,"Divenne famoso nel 1967 con il romanzo The Chosen (Danny l'eletto), una storia quasi autobiografica su un brillante giov"
942,it,https://it.wikipedia.org/wiki?curid=942,Comitato di Liberazione Nazionale,Il Comitato di Liberazione Nazionale (abbreviato in CLN) fu un'organizzazione politica e militare italiana costituita da
1130,it,https://it.wikipedia.org/wiki?curid=1130,Costituzione della Repubblica Italiana,"La Costituzione della Repubblica Italiana è la legge fondamentale dello Stato italiano, che in quanto tale occupa il ver"
1189,it,https://it.wikipedia.org/wiki?curid=1189,Carl Sassenrath,"Esperto nello sviluppo di sistemi operativi e di linguaggi di programmazione, fra le sue principali realizzazioni: per l"
1190,it,https://it.wikipedia.org/wiki?curid=1190,Caltagirone,Caltagirone (Caltaggiruni in siciliano) è un comune italiano di abitanti della città metropolitana di Catania in Sicilia
1191,it,https://it.wikipedia.org/wiki?curid=1191,Carl Friedrich Gauss,Talvolta definito «il Principe dei matematici» (Princeps mathematicorum) come Eulero o «il più grande matematico della m
1192,it,https://it.wikipedia.org/wiki?curid=1192,Congresso internazionale di statistica,"I congressi internazionali di statistica, fortemente voluti da Lambert-Adolphe-Jacques Quételet, si tennero in Europa da"
1194,it,https://it.wikipedia.org/wiki?curid=1194,Copparo,Copparo (Cupar in dialetto ferrarese) è un comune italiano di abitanti della provincia di Ferrara in Emilia-Romagna. Fa 
1196,it,https://it.wikipedia.org/wiki?curid=1196,Codigoro,"Codigoro (Codgòr in dialetto ferrarese) è un comune italiano di abitanti della provincia di Ferrara, in Emilia-Romagna. "
1197,it,https://it.wikipedia.org/wiki?curid=1197,Cento (Italia),"Cento (Zènt in ferrarese, Zèint in dialetto centese ed in dialetto bolognese settentrionale, Zänt in dialetto bolognese "
1198,it,https://it.wikipedia.org/wiki?curid=1198,Common Gateway Interface,"In informatica Common Gateway Interface (sigla CGI, in italiano interfaccia comune, nel senso di standard, per gateway) "
1201,it,https://it.wikipedia.org/wiki?curid=1201,Central Intelligence Agency,"La Central Intelligence Agency (in italiano letteralmente: Agenzia d'Informazioni Centrale, nota con la sigla CIA) è un'"
1202,it,https://it.wikipedia.org/wiki?curid=1202,Convenzioni di Ginevra,Le convenzioni di Ginevra consistono in una serie di trattati internazionali sottoscritti per la maggior parte a Ginevra
1206,it,https://it.wikipedia.org/wiki?curid=1206,Cultura dell'Iraq,"Le tradizioni letterarie irachene più antiche si rifanno alla civiltà dei Sumeri, nella quale si innestò il patrimonio b"
1207,it,https://it.wikipedia.org/wiki?curid=1207,Calendario gregoriano,Il calendario gregoriano è il calendario solare ufficiale di quasi tutti i paesi del mondo. Prende il nome dal papa Greg
1208,it,https://it.wikipedia.org/wiki?curid=1208,Celleno,"Celleno è un comune italiano di abitanti della provincia di Viterbo, situato tra il Lago di Bolsena e il Lago di Alviano"
1209,it,https://it.wikipedia.org/wiki?curid=1209,Comprehensive R Archive Network,CRAN è l'acronimo di Comprehensive R Archive Network ovvero un sistema per documentare e rendere disponibili i moduli ag
1214,it,https://it.wikipedia.org/wiki?curid=1214,Como,"Como (in italiano standard , , pronuncia locale regolare ; Còmm o Cùmm in dialetto comasco; Novum Comum in Latino) è un "
1215,it,https://it.wikipedia.org/wiki?curid=1215,Coordinate geografiche,In geodesia le coordinate geografiche sono valori utili ad individuare la posizione di un punto sulla superficie terrest
1216,it,https://it.wikipedia.org/wiki?curid=1216,Codice fiscale,"Il codice fiscale italiano (TIN-IT) è un codice, ispirato dall'uso biblioteconomico, che serve a identificare in modo un"
1217,it,https://it.wikipedia.org/wiki?curid=1217,Comune (Italia),"Un comune, nell'ordinamento giuridico della Repubblica Italiana, è un ente locale territoriale autonomo, che può avere i"
1221,it,https://it.wikipedia.org/wiki?curid=1221,Ciclopi,"I Ciclopi sono delle figure della mitologia greca, divinità gigantesche con un occhio solo. Il nome deriva dal greco κύκ"
1222,it,https://it.wikipedia.org/wiki?curid=1222,Cipressa,Cipressa (Çipressa in ligure) è un comune italiano di abitanti della provincia di Imperia in Liguria. Il territorio comu
1224,it,https://it.wikipedia.org/wiki?curid=1224,Cornedo all'Isarco,Cornedo all'Isarco (Karneid in tedesco) è un comune italiano di abitanti della provincia autonoma di Bolzano in Trentino
1225,it,https://it.wikipedia.org/wiki?curid=1225,Cabala cristiana,"La cosiddetta Cabala cristiana fu un movimento mistico e speculativo, sorto nel XV secolo tra pensatori non ebrei ed ebr"
1227,it,https://it.wikipedia.org/wiki?curid=1227,Curtosi,"La curtosi (nota anche come kurtosi, dal greco κυρτός), nel linguaggio della statistica, è un allontanamento dalla norma"
1232,it,https://it.wikipedia.org/wiki?curid=1232,Chimica organica,La chimica organica si occupa delle caratteristiche chimiche e fisiche delle molecole organiche. Si definiscono convenzi
1235,it,https://it.wikipedia.org/wiki?curid=1235,Carpinone,Carpinone è un comune italiano di abitanti della provincia di Isernia nel Molise. Il nome deriverebbe dal fiume Carpino 
1238,it,https://it.wikipedia.org/wiki?curid=1238,Camera oscura,"La camera oscura, anche detta camera ottica o fotocamera stenopeica, è un dispositivo ottico composto da una scatola osc"
1239,it,https://it.wikipedia.org/wiki?curid=1239,Carlo Ghega,"Ghega nacque a Venezia da genitori di origine albanese. Studiò a Padova, dove a soli 17 anni ottenne la laurea in ingegn"
1241,it,https://it.wikipedia.org/wiki?curid=1241,Cellatica,Cellatica (Selàdega o Saladega in dialetto bresciano) è un comune italiano di abitanti della provincia di Brescia in Lom
1242,it,https://it.wikipedia.org/wiki?curid=1242,Cantone Ticino,"Il Cantone Ticino (in dialetto ticinese o dialetto lombardo alpino e comasco Tesìn, Tasìn o Tisìn; in tedesco, francese "
1243,it,https://it.wikipedia.org/wiki?curid=1243,Canton Uri,"Il Canton Uri è un cantone della Svizzera centrale, e uno dei quattro Waldstätte (cantoni forestali). Uri è una regione "
1250,it,https://it.wikipedia.org/wiki?curid=1250,Cesare Salvarezza,"Spostato, padre di due figli, il 19 settembre del 1899 fu nominato Direttore generale dell'Amministrazione civile del Mi"
1254,it,https://it.wikipedia.org/wiki?curid=1254,Charles-Valentin Alkan,"Le sue composizioni per pianoforte solo includono alcune opere tra le più difficili dell'intera letteratura pianistica, "
1258,it,https://it.wikipedia.org/wiki?curid=1258,Calusco d'Adda,Calusco d'Adda (Calösch in dialetto bergamasco) è un comune italiano di abitanti della provincia di Bergamo in Lombardia
1260,it,https://it.wikipedia.org/wiki?curid=1260,Aeroporto di Catania-Fontanarossa,"L'aeroporto Vincenzo Bellini di Catania-Fontanarossa (IATA: CTA, ICAO: LICC) è nel 2019 Il sesto aeroporto d'Italia per "
1262,it,https://it.wikipedia.org/wiki?curid=1262,Cycadophytina,Cycadophytina è una sottodivisione delle gimnosperme con foglie pennate. La sottodivisione Cycadophytina è composta da d
1263,it,https://it.wikipedia.org/wiki?curid=1263,Crittografia simmetrica,"Con crittografia simmetrica, o crittografia a chiave privata, si intende una tecnica di cifratura. Rappresenta un metodo"
1268,it,https://it.wikipedia.org/wiki?curid=1268,Combustione,La combustione è una reazione chimica che comporta l'ossidazione di un combustibile da parte di un comburente (che in ge
1270,it,https://it.wikipedia.org/wiki?curid=1270,Campogalliano,Campogalliano (Campgajàn in dialetto modenese) è un comune italiano di abitanti della provincia di Modena in Emilia-Roma
1271,it,https://it.wikipedia.org/wiki?curid=1271,Carpi,Carpi (Chèrp in dialetto carpigiano) è un comune italiano di 71 952 abitanti della provincia di Modena in Emilia-Romagna
1272,it,https://it.wikipedia.org/wiki?curid=1272,Costantinopoli,"Costantinopoli (; in greco , Konstantinoupolis), o Nuova Roma (in latino Nova Roma, in greco , Nea Rhōmī), o ancora la C"
1273,it,https://it.wikipedia.org/wiki?curid=1273,Campo elettromagnetico,"In fisica il campo elettromagnetico è un campo tensoriale responsabile dell'interazione elettromagnetica, una delle quat"
1276,it,https://it.wikipedia.org/wiki?curid=1276,Cucina (attività),"La cucina (dal latino coquere, cuocere) è un'arte sinestetica, il cui messaggio passa attraverso sapori, profumi, sensaz"
1277,it,https://it.wikipedia.org/wiki?curid=1277,Calendario rivoluzionario francese,Il calendario rivoluzionario francese o calendario repubblicano francese (calendrier révolutionnaire français o calendri
1280,it,https://it.wikipedia.org/wiki?curid=1280,Calendario,"Il calendario è un sistema adottato dall'uomo per suddividere, calcolare e dare un nome ai vari periodi di tempo. Questi"
1281,it,https://it.wikipedia.org/wiki?curid=1281,Corrado III di Svevia,Era figlio di Federico I di Svevia e di Agnese di Waiblingen. Come duca di Franconia alla morte di Enrico V di Franconia
1285,it,https://it.wikipedia.org/wiki?curid=1285,Castrignano del Capo,Castrignano del Capo (Cascignanu in dialetto salentino) è un comune italiano di abitanti della provincia di Lecce in Pug
1286,it,https://it.wikipedia.org/wiki?curid=1286,Calendario giuliano,"Il calendario giuliano è un calendario solare, cioè basato sul ciclo delle stagioni. Fu elaborato dall'astronomo egizio "
1289,it,https://it.wikipedia.org/wiki?curid=1289,Compay Segundo,"Nacque a Siboney, presso Santiago. Compose la sua prima canzone (Yo vengo aquí) a quindici anni e cominciò a suonare il "
1293,it,https://it.wikipedia.org/wiki?curid=1293,Composti dell'azoto,Tra i più comuni composti dell'azoto si annoverano:
1296,it,https://it.wikipedia.org/wiki?curid=1296,Cnidaria,"Gli Cnidari, o Celenterati, costituiscono un phylum di animali a simmetria raggiata, diblasteri ed acquatici. Il corpo d"
1297,it,https://it.wikipedia.org/wiki?curid=1297,Cephalopoda,"I cefalopodi (Cephalopoda, dal greco kephale, testa e pous, podos, piede) sono molluschi esclusivamente marini, tra i pi"
1299,it,https://it.wikipedia.org/wiki?curid=1299,Conchifera,"I Conchiferi (Conchifera, Gegenbaur 1878) sono un subphylum del phylum dei molluschi. Comprende le seguenti classi:"
1300,it,https://it.wikipedia.org/wiki?curid=1300,Crustacea,"I crostacei (Crustacea Brünnich, 1772) costituiscono un subphylum degli Artropodi che comprende principalmente animali a"
1301,it,https://it.wikipedia.org/wiki?curid=1301,Canottaggio,Il canottaggio è un'attività sportiva che consiste nel muovere un<nowiki>'</nowiki>imbarcazione dotata di remi sfruttand
1302,it,https://it.wikipedia.org/wiki?curid=1302,Ciclismo,Per ciclismo si intende l'utilizzo di una bicicletta come mezzo meccanico a scopi differenziati. L'accezione più comune 
1303,it,https://it.wikipedia.org/wiki?curid=1303,Curling,"Il curling è uno sport di squadra nel quale si gioca sul ghiaccio con pesanti pietre di granito levigate, dette stone (p"
1304,it,https://it.wikipedia.org/wiki?curid=1304,Calcio a 5,"Il calcio a 5 è uno sport di squadra derivato dal calcio che ha avuto origine in Uruguay, dove è tradizionalmente conosc"
1306,it,https://it.wikipedia.org/wiki?curid=1306,Cheratina,"La cheratina (dal greco: κέρας = corno) è una proteina filamentosa ricca di zolfo, elemento contenuto nei residui ammino"
1308,it,https://it.wikipedia.org/wiki?curid=1308,Calendario romano,Il calendario romano o calendario pre-giuliano denota l'insieme dei calendari che furono in uso nella Roma antica dalla 
1311,it,https://it.wikipedia.org/wiki?curid=1311,Costante fisica,Una costante fisica è una grandezza fisica oppure un numero adimensionale che è universale in natura e indipendente dall
1312,it,https://it.wikipedia.org/wiki?curid=1312,Centro di massa,"In fisica, in particolare in meccanica classica, il centro di massa di un sistema è il punto geometrico corrispondente a"
1316,it,https://it.wikipedia.org/wiki?curid=1316,Ciserano,"Ciserano (Siserà in dialetto bergamasco) è un comune italiano di abitanti della provincia di Bergamo, in Lombardia. Situ"
1318,it,https://it.wikipedia.org/wiki?curid=1318,Cromosoma,"Il cromosoma è la struttura con cui, durante il processo riproduttivo della cellula, ciascuna unità funzionale di DNA, d"
1325,it,https://it.wikipedia.org/wiki?curid=1325,Citogenetica,"La citogenetica studia la morfologia dei cromosomi, per quanto visibile al microscopio ottico, e il cariotipo, ossia l'i"
1326,it,https://it.wikipedia.org/wiki?curid=1326,Consoli repubblicani romani,"Questo articolo contiene la lista delle supreme magistrature repubblicane romane (consoli, tribuni consolari e dittatori"
1328,it,https://it.wikipedia.org/wiki?curid=1328,Biologia cellulare,La biologia cellulare o citologia è la branca della biologia che studia la cellula dal punto di vista morfologico e funz
1330,it,https://it.wikipedia.org/wiki?curid=1330,Clone,"Clone deriva dal greco κλων (klön, ramoscello), e può riferirsi a:"
1331,it,https://it.wikipedia.org/wiki?curid=1331,Catena metabolica,"Una catena metabolica è un insieme di reazioni chimiche che devono avvenire in sequenza, in quanto il prodotto della pri"
1333,it,https://it.wikipedia.org/wiki?curid=1333,Ciclo vitale aplodiplonte,"Il ciclo vitale aplodiplonte o anche a meiosi sporica è tipico di tutte le piante, di alcune alghe, e di alcuni funghi. "
1337,it,https://it.wikipedia.org/wiki?curid=1337,Campionato mondiale di calcio,"Il campionato mondiale di calcio (in inglese FIFA World Cup, cioè Coppa del Mondo FIFA) è il massimo torneo calcistico p"
1340,it,https://it.wikipedia.org/wiki?curid=1340,Calcio (elemento chimico),"Il calcio è l'elemento chimico di numero atomico 20 e il suo simbolo è Ca. È un metallo alcalino terroso tenero, grigio,"
1342,it,https://it.wikipedia.org/wiki?curid=1342,Con gli occhi chiusi (film),Con gli occhi chiusi è un film del 1994 diretto dalla regista Francesca Archibugi tratto dall'omonimo romanzo di Federig
1343,it,https://it.wikipedia.org/wiki?curid=1343,Client,"Un client (in lingua italiana detto anche cliente), in informatica, nell'ambito delle reti informatiche e dell'architett"
1344,it,https://it.wikipedia.org/wiki?curid=1344,Cellula procariote,"Le cellule procarioti (latino pro: prima e greco kàryon: nucleo) caratterizzano il controverso, per l'eterogeneità dei s"
1345,it,https://it.wikipedia.org/wiki?curid=1345,Chimica fisica,"La chimica fisica è la branca della chimica che studia le leggi fisiche che sottostanno ai processi chimici, ovvero stud"
1346,it,https://it.wikipedia.org/wiki?curid=1346,Cloro,"Il cloro (dal greco χλωρός, chloròs, «verde pallido») è l'elemento chimico della tavola periodica con numero atomico 17 "
1348,it,https://it.wikipedia.org/wiki?curid=1348,Caratteri legati al sesso,"I caratteri legati al sesso sono caratteri ereditari regolati da geni presenti sui cromosomi sessuali, la cui trasmissio"
1349,it,https://it.wikipedia.org/wiki?curid=1349,Cobalto,Il cobalto è l'elemento chimico di numero atomico 27 e il suo simbolo è Co. Il nome deriva probabilmente dal greco kobal
1350,it,https://it.wikipedia.org/wiki?curid=1350,Cerio,"Il cerio è l'elemento chimico di numero atomico 58 e il suo simbolo è Ce. Si tratta di un metallo, duttile, di colore bi"
1351,it,https://it.wikipedia.org/wiki?curid=1351,Cadmio,"Il cadmio è l'elemento chimico di numero atomico 48 e il suo simbolo è Cd. Di aspetto metallico, è tossico e relativamen"
1353,it,https://it.wikipedia.org/wiki?curid=1353,Coordinate celesti,"Le coordinate celesti servono per identificare la posizione degli astri sulla sfera celeste. Alternativamente, visto che"
1354,it,https://it.wikipedia.org/wiki?curid=1354,Legge di conservazione della quantità di moto,"In fisica, la legge di conservazione della quantità di moto, principio della conservazione della quantità di moto, è una"
1355,it,https://it.wikipedia.org/wiki?curid=1355,Composto organico,Si definisce composto organico un composto in cui uno o più atomi di carbonio sono uniti tramite legame covalente ad ato
1361,it,https://it.wikipedia.org/wiki?curid=1361,Cristallo,"In mineralogia e cristallografia, un cristallo (dal greco κρύσταλλος, krýstallos, ghiaccio) è una struttura solida costi"
1362,it,https://it.wikipedia.org/wiki?curid=1362,Ciclo vitale diplonte,Il ciclo vitale diplonte (o a meiosi gametica) è un ciclo biologico in cui gli individui di una specie sono rappresentat
1363,it,https://it.wikipedia.org/wiki?curid=1363,Collezionismo,Il collezionismo è un hobby che consiste nella raccolta di oggetti di una particolare categoria. L'insieme di oggetti ra
1364,it,https://it.wikipedia.org/wiki?curid=1364,Collezionismo di monete,Il collezionismo di monete è quella forma di collezionismo e di commercio che riguarda le monete o altre forme di valute
1369,it,https://it.wikipedia.org/wiki?curid=1369,Cavareno,Cavareno (Ciavarén in noneso) è un comune italiano di abitanti della provincia di Trento. Si trova a circa 1000 m di alt
1371,it,https://it.wikipedia.org/wiki?curid=1371,Campagna (Italia),"Campagna (IPA: , Campagna in dialetto campano) è un comune italiano di abitanti della provincia di Salerno in Campania. "
1372,it,https://it.wikipedia.org/wiki?curid=1372,Carso,"Il Carso (noto anche come altopiano Carsico o Carsia, Kras in sloveno e croato, Cjars in friulano) è un altopiano roccio"
1373,it,https://it.wikipedia.org/wiki?curid=1373,Corciano,Corciano è un comune italiano di abitanti della provincia di Perugia posto su un colle a 12 km da Perugia. È inserito tr
1374,it,https://it.wikipedia.org/wiki?curid=1374,Claude Jade,"Nata in una famiglia borghese (i genitori erano professori universitari), dimostra fin da piccola una grande passione pe"
1380,it,https://it.wikipedia.org/wiki?curid=1380,Crosta terrestre,"La crosta terrestre (chiamata comunemente superficie terrestre), in geologia e in geofisica, è uno degli involucri conce"
1381,it,https://it.wikipedia.org/wiki?curid=1381,Cattedrale,"Una cattedrale è la chiesa cristiana più importante di una diocesi, di cui costituisce il centro liturgico e spirituale,"
1383,it,https://it.wikipedia.org/wiki?curid=1383,Ciclo litogenetico,Il ciclo litogenetico(detto anche ciclo delle rocce) è il modello che rappresenta le relazioni genetiche delle rocce tra
1387,it,https://it.wikipedia.org/wiki?curid=1387,Continente,"Un continente (dal latino continere, tenere insieme) è la più vasta delle ripartizioni con le quali si suddividono le te"
1396,it,https://it.wikipedia.org/wiki?curid=1396,Caligola,"Le fonti storiche antiche note hanno tramandato di Caligola un'immagine di despota, sottolineandone stravaganze, eccentr"
1399,it,https://it.wikipedia.org/wiki?curid=1399,Cesio (Italia),Cèsio (Cêxi in ligure) è un comune italiano di 269 abitanti della provincia di Imperia in Liguria. Il territorio di Cesi
1400,it,https://it.wikipedia.org/wiki?curid=1400,Cesio,Il cesio è l'elemento chimico di numero atomico 55 e il suo simbolo è Cs. È un metallo alcalino di colore argenteo-dorat
1406,it,https://it.wikipedia.org/wiki?curid=1406,Chiamami aquila,"Chiamami aquila (Continental Divide) è un film del 1981 diretto da Michael Apted e interpretato, fra gli altri, da John "
1408,it,https://it.wikipedia.org/wiki?curid=1408,Carlo Collodi,"È divenuto celebre come autore del romanzo Le avventure di Pinocchio. Storia di un burattino, più noto come Pinocchio. N"
1410,it,https://it.wikipedia.org/wiki?curid=1410,Ceuta,"Ceuta (in spagnolo , italianizzato in ); nome ufficiale: Ciudad Autónoma de Ceuta; ; in berbero: ⵙⴰⴱⵜⴰ; in italiano anti"
1412,it,https://it.wikipedia.org/wiki?curid=1412,Colophospermum mopane,"Il mopane (Colophospermum mopane ), noto anche come albero farfalla, è un albero perenne della famiglia delle leguminose"
1415,it,https://it.wikipedia.org/wiki?curid=1415,Charles Chubb,"Chubb iniziò a lavorare al British Museum a 26 anni. Si è sposato due volte, prima con Ada Albion e poi con Alice Mabel "
1416,it,https://it.wikipedia.org/wiki?curid=1416,Curio,Il curio è l'elemento chimico della tavola periodica degli elementi che ha come simbolo Cm e come numero atomico 96. È u
1417,it,https://it.wikipedia.org/wiki?curid=1417,Californio,"Il californio è l'elemento chimico con simbolo Cf e con numero atomico 98. È un elemento transuranico sintetico, radioat"
1418,it,https://it.wikipedia.org/wiki?curid=1418,Carlo Chendi,"A partire dal 1952, Carlo Chendi ha scritto centinaia di storie con i personaggi della Disney, e ne ha creati molti altr"
1419,it,https://it.wikipedia.org/wiki?curid=1419,Coefficiente binomiale,"In matematica, il coefficiente binomiale formula_1 (che si legge formula_2 su formula_3) è un numero intero non negativo"
1420,it,https://it.wikipedia.org/wiki?curid=1420,Coefficiente di variazione,"Il coefficiente di variazione o deviazione standard relativa, indicato con formula_1 è un indice di dispersione che perm"
1441,it,https://it.wikipedia.org/wiki?curid=1441,California,"La California (, in spagnolo ; in inglese , ) è uno stato federato degli Stati Uniti d'America situato nel sud della Wes"
1448,it,https://it.wikipedia.org/wiki?curid=1448,Chicago,"Chicago (: ; in inglese ) è la più grande città dell'Illinois, la più grande metropoli dell'entroterra statunitense e la"
1451,it,https://it.wikipedia.org/wiki?curid=1451,Comuni dell'Algeria,I comuni dell'Algeria rappresentano il terzo livello di suddivisione amministrativa del paese nordafricano. L'Algeria è 
1454,it,https://it.wikipedia.org/wiki?curid=1454,Campiglia dei Berici,Campiglia dei Berici (Canpeja in veneto) è un comune italiano di abitanti della provincia di Vicenza in Veneto. Il nome 
1456,it,https://it.wikipedia.org/wiki?curid=1456,Claudio,"Nato col nome di Tiberio Claudio Druso e figlio di Druso maggiore e Antonia minore, era considerato dai suoi contemporan"
1458,it,https://it.wikipedia.org/wiki?curid=1458,Città del Sudafrica,Lista di città del Sudafrica ordinate per tipo e numero di abitanti. Di seguito vengono elencate le città con più di 100
1462,it,https://it.wikipedia.org/wiki?curid=1462,Cimitero monumentale di Staglieno,Il cimitero monumentale di Staglieno (in ligure Çimiteio de Stagén) è il maggiore luogo di sepoltura di Genova ed è uno 
1464,it,https://it.wikipedia.org/wiki?curid=1464,Coppa del mondo di ciclismo su strada,"La Coppa del mondo di ciclismo su strada era una competizione multiprova, organizzata dall'Unione Ciclistica Internazion"
1467,it,https://it.wikipedia.org/wiki?curid=1467,Cavallo (scacchi),Nel gioco degli scacchi il Cavallo o Cavaliere() è uno dei pezzi a disposizione dei giocatori. Assieme all'Alfiere è uno
1471,it,https://it.wikipedia.org/wiki?curid=1471,Grandi città della Germania,Elenco alfabetico di tutte le città tedesche con più di 100.000 abitanti (grandi città).
1474,it,https://it.wikipedia.org/wiki?curid=1474,Città dei Paesi Bassi,Questa è la lista delle Città dei Paesi Bassi ordinate per provincia. Non esistono delle regole formali nei Paesi Bassi 
1475,it,https://it.wikipedia.org/wiki?curid=1475,Cittadella di Torino,La cittadella di Torino (sitadela 'd Turin in piemontese) fu una fortezza pentagonale sabauda ubicata lungo l'antica cin
1479,it,https://it.wikipedia.org/wiki?curid=1479,Charles Messier,"È famoso per aver compilato un catalogo di 110 oggetti (principalmente nebulose e ammassi stellari), che porta il suo no"
1480,it,https://it.wikipedia.org/wiki?curid=1480,Nerone,"Nerone fu un principe molto controverso nella sua epoca; ebbe alcuni innegabili meriti, soprattutto nella prima parte de"
1484,it,https://it.wikipedia.org/wiki?curid=1484,Città dell'Argentina,"Il titolo di città, nel sistema istituzionale argentino, è conferito ai comuni (municipios) con popolazione pari ad alme"
1486,it,https://it.wikipedia.org/wiki?curid=1486,Provincia del Chaco,"Il Chaco è una provincia dell'Argentina, estesa per 99.633 km², con capoluogo Resistencia. Situata nella parte nord-est "
1487,it,https://it.wikipedia.org/wiki?curid=1487,Dipartimento del Chaco,"Il dipartimento del Chaco è stato, dal 1973 al 1992 un dipartimento situato nell'omonima regione del Paraguay.La sua sup"
1500,it,https://it.wikipedia.org/wiki?curid=1500,Charlie Chaplin,"Il personaggio attorno al quale costruì larga parte delle sue sceneggiature, e che gli diede fama universale, fu quello "
1501,it,https://it.wikipedia.org/wiki?curid=1501,Titolo di città in Giappone,"Il titolo di città in Giappone () spetta agli enti che concorrono una delle quattro suddivisioni amministrative che, nel"
1507,it,https://it.wikipedia.org/wiki?curid=1507,Combinazione,"Nel calcolo combinatorio, dati n e k due interi positivi, si definisce combinazione di n elementi presi k alla volta (op"
1509,it,https://it.wikipedia.org/wiki?curid=1509,Daucus carota,La carota (Daucus carota ) è una pianta erbacea dal fusto di colore verde appartenente alla famiglia delle Apiaceae; è a
1510,it,https://it.wikipedia.org/wiki?curid=1510,Cassano d'Adda,"Cassano d'Adda (Cassan su l'Adda in milanese, Cassà in bergamasco) è un comune italiano di abitanti che fa parte della c"
1514,it,https://it.wikipedia.org/wiki?curid=1514,Corona ceca,"La corona ceca (Koruna česká) è la valuta della Repubblica Ceca dal 1º gennaio 1993, data della dissoluzione della Cecos"
1515,it,https://it.wikipedia.org/wiki?curid=1515,Corona estone,"La kroon (corona; dato che non esiste un genere in estone, il femminile proviene dall'italiano); codice ISO 4217 EEK è s"
1516,it,https://it.wikipedia.org/wiki?curid=1516,Corona svedese,"La corona svedese (in svedese krona, al plurale kronor) è la valuta monetaria utilizzata in Svezia. Una corona svedese è"
1517,it,https://it.wikipedia.org/wiki?curid=1517,Corona islandese,"La corona islandese (in islandese króna, plurale krónur) è la valuta utilizzata in Islanda. Il codice ISO 4217 è ISK. La"
1518,it,https://it.wikipedia.org/wiki?curid=1518,Corona norvegese,"Corona norvegese o krone è la valuta utilizzata in Norvegia. La forma plurale è kroner, e una krone è divisa in 100 øre "
1519,it,https://it.wikipedia.org/wiki?curid=1519,Chiralità (chimica),"La chiralità (dal greco χείρ, mano) è la proprietà di un oggetto rigido (o di una disposizione spaziale di punti o atomi"
1521,it,https://it.wikipedia.org/wiki?curid=1521,Compilatore,Un compilatore è un programma informatico che traduce una serie di istruzioni scritte in un determinato linguaggio di pr
1523,it,https://it.wikipedia.org/wiki?curid=1523,Copenaghen,Copenaghen (: ; in danese København; in italiano arcaico Copenàga) è la capitale e la città più popolosa della Danimarca
1534,it,https://it.wikipedia.org/wiki?curid=1534,Compositore,"Un compositore (dal latino composĭtor, -oris, der. di componĕre comporre’, XIII secolo, chi mette insieme) è una persona"
1538,it,https://it.wikipedia.org/wiki?curid=1538,Didgeridoo,"Col termine inglese didgeridoo, di origine onomatopeica, in forma italiana digeridù, gli occidentali designano un antico"
1543,it,https://it.wikipedia.org/wiki?curid=1543,Danesi,"I danesi sono un gruppo etnico e nazionale della Danimarca, sebbene siano presenti minoranze danesi altrove, e circa 50 "
1545,it,https://it.wikipedia.org/wiki?curid=1545,Ministero statale,"Un ministero statale (anche dicastero o ministero secondo vari ordinamenti statali, tra i quali quello italiano) è uno d"
1548,it,https://it.wikipedia.org/wiki?curid=1548,Disuguaglianza di Čebyšëv,La disuguaglianza di Čebyšëv è usata soprattutto nell'ambito della teoria probabilistica e più raramente nell'ambito di 
1549,it,https://it.wikipedia.org/wiki?curid=1549,Dati sensibili,"I dati sensibili, nel diritto italiano, sono dati personali la cui raccolta e trattamento sono soggetti sia al consenso "
1551,it,https://it.wikipedia.org/wiki?curid=1551,Dracma greca,"Dracma greca (ελληνική δραχμή) era il nome della valuta della Grecia, prima dell'introduzione dell'euro. Prende il nome "
